Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,inventories_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
4231,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42311,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423110,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42312,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423120,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42313,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423130,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42314,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423140,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
4232,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42321,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
423210,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
42322,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
423220,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
4233,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42331,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423310,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42332,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423320,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42333,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423330,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42339,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423390,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
4234,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42341,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
423410,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
42342,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
423420,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
42343,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
423430,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
42344,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
423440,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
42345,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
423450,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
42346,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
423460,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
42349,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
423490,13800810.128,301051793.047,88010031.746,6494397.42961,372388253.666,119151387.0,229218110.809,162868825.699
4235,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42351,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
423510,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
42352,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
423520,48302835.4481,1053681275.66,308035111.111,22730391.0036,1303358887.83,417029854.499,802263387.832,570040889.946
4236,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42361,32201890.2987,702454183.775,205356740.741,15153594.0024,868905925.221,278019902.999,534842258.554,380027259.964
423610,32201890.2987,702454183.775,205356740.741,15153594.0024,868905925.221,278019902.999,534842258.554,380027259.964
42362,32201890.2987,702454183.775,205356740.741,15153594.0024,868905925.221,278019902.999,534842258.554,380027259.964
423620,32201890.2987,702454183.775,205356740.741,15153594.0024,868905925.221,278019902.999,534842258.554,380027259.964
42369,32201890.2987,702454183.775,205356740.741,15153594.0024,868905925.221,278019902.999,534842258.554,380027259.964
423690,32201890.2987,702454183.775,205356740.741,15153594.0024,868905925.221,278019902.999,534842258.554,380027259.964
4237,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42371,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423710,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42372,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423720,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42373,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423730,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
42374,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
423740,24151417.724,526840637.832,154017555.556,11365195.5018,651679443.916,208514927.25,401131693.916,285020444.973
4238,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42381,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
423810,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
42382,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
423820,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
42383,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
423830,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
42384,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
423840,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
42385,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
423850,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
42386,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
423860,16100945.1494,351227091.888,102678370.37,7576797.00121,434452962.611,139009951.5,267421129.277,190013629.982
4239,96605670.8961,2107362551.33,616070222.222,45460782.0072,2606717775.66,834059708.998,1604526775.66,1140081779.89
42391,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
423910,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
42392,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
423920,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
42393,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
423930,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
42394,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
423940,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
42399,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
423990,19321134.1792,421472510.265,123214044.444,9092156.40145,521343555.133,166811941.8,320905355.133,228016355.979
424,1873857061.72,22826907938.3,9581555000.0,1480520061.72,26966228969.1,11280684617.7,37555450969.1,29231254030.9
4242,1873857061.72,22826907938.3,9581555000.0,1480520061.72,26966228969.1,11280684617.7,37555450969.1,29231254030.9
42421,1873857061.72,22826907938.3,9581555000.0,1480520061.72,26966228969.1,11280684617.7,37555450969.1,29231254030.9
424210,1873857061.72,22826907938.3,9581555000.0,1480520061.72,26966228969.1,11280684617.7,37555450969.1,29231254030.9
425,23877000.1321,163645999.868,113977000.0,10611000.1321,181076999.934,166832001.322,338510999.934,230881000.066
4251,23877000.1321,163645999.868,113977000.0,10611000.1321,181076999.934,166832001.322,338510999.934,230881000.066
42511,11938500.066,81822999.934,56988500.0,5305500.06604,90538499.967,83416000.661,169255499.967,115440500.033
