NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[62121]],80911487.16,1373161296,0,295638126.1,374215628.1,0,199166737.6,1068187229,2617175411,47403239542,41387781670,2903477597,1135094805,66907575.92,0,143929087.7,0,9335940.826,0,38899753.44,281634214.9,448125159.6,1065853244,52903664.68,735983335.1,874466457.3,0,0,0,3231791516,0,11669926.03,0,0,1555990.138,208502678.4,17893886.58,17115891.51,1972217499,46470423455,36865296335,9229355501,56648932940,18671881.65,0,171158915.1,0,858906556,796666950.5,165712949.7,0,0,0,227174560.1,0,0,0,60683615.37,0,7779950.688,0,0,0,0,0,4667970.413,0,3889975.344,2333985.206,822340787.7,14781906.31,979495791.6,892360343.9,532926622.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621210]],80911487.16,1373161296,0,295638126.1,374215628.1,0,199166737.6,1068187229,2617175411,47403239542,41387781670,2903477597,1135094805,66907575.92,0,143929087.7,0,9335940.826,0,38899753.44,281634214.9,448125159.6,1065853244,52903664.68,735983335.1,874466457.3,0,0,0,3231791516,0,11669926.03,0,0,1555990.138,208502678.4,17893886.58,17115891.51,1972217499,46470423455,36865296335,9229355501,56648932940,18671881.65,0,171158915.1,0,858906556,796666950.5,165712949.7,0,0,0,227174560.1,0,0,0,60683615.37,0,7779950.688,0,0,0,0,0,4667970.413,0,3889975.344,2333985.206,822340787.7,14781906.31,979495791.6,892360343.9,532926622.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[6213]],6406670.067,108728583.3,0,23408986.78,29630849.06,0,15770264.78,84580365.4,207231135.6,3753446223,3277134944,229900891.2,89878188.72,5297823.324,0,11396480.41,0,739231.1615,0,3080129.84,22300140.04,35483095.75,84395557.61,4188976.582,58276056.57,69241318.8,0,0,0,255897187.1,0,924038.9519,0,0,123205.1936,16509495.94,1416859.726,1355257.129,156162582.9,3679584709,2919039049,730791605.8,4485531483,1478462.323,0,13552571.29,0,68009266.86,63081059.12,13121353.12,0,0,0,17987958.26,0,0,0,4805002.55,0,616025.9679,0,0,0,0,0,369615.5808,0,308012.984,184807.7904,65113944.81,1170449.339,77557669.36,70658178.52,42197778.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62131]],1666394.305,28280634.12,0,6088748.422,7707073.661,0,4101893.674,21999609.43,53901446.56,976282740.5,852392733.1,59797918.72,23377589.34,1377979.906,0,2964259.1,0,192276.266,0,801151.1082,5800334.023,9229260.767,21951540.36,1089565.507,15157778.97,18009876.91,0,0,0,66559634.07,0,240345.3325,0,0,32046.04433,4294169.94,368529.5098,352506.4876,40618361.19,957071136.9,759250905.2,190081111.9,1166700336,384552.5319,0,3525064.876,0,17689416.47,16407574.7,3412903.721,0,0,0,4678722.472,0,0,0,1249795.729,0,160230.2216,0,0,0,0,0,96138.13298,0,80115.11082,48069.06649,16936334.43,304437.4211,20172984.9,18378406.42,10975770.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621310]],1666394.305,28280634.12,0,6088748.422,7707073.661,0,4101893.674,21999609.43,53901446.56,976282740.5,852392733.1,59797918.72,23377589.34,1377979.906,0,2964259.1,0,192276.266,0,801151.1082,5800334.023,9229260.767,21951540.36,1089565.507,15157778.97,18009876.91,0,0,0,66559634.07,0,240345.3325,0,0,32046.04433,4294169.94,368529.5098,352506.4876,40618361.19,957071136.9,759250905.2,190081111.9,1166700336,384552.5319,0,3525064.876,0,17689416.47,16407574.7,3412903.721,0,0,0,4678722.472,0,0,0,1249795.729,0,160230.2216,0,0,0,0,0,96138.13298,0,80115.11082,48069.06649,16936334.43,304437.4211,20172984.9,18378406.42,10975770.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62132]],1628705.203,27641006.56,0,5951038.241,7532761.562,0,4009120.499,21502040.8,52682349.06,954202000,833114032.4,58445459.77,22848854.72,1346813.918,0,2897215.986,0,187927.5234,0,783031.3474,5669146.956,9020521.123,21455058.92,1064922.633,14814953.09,17602544.69,0,0,0,65054244.35,0,234909.4042,0,0,31321.2539,4197048.022,360194.4198,344533.7929,39699689.32,935424908.3,742078808,185782017.5,1140312891,375855.0468,0,3445337.929,0,17289332.15,16036482,3335713.54,0,0,0,4572903.069,0,0,0,1221528.902,0,156606.2695,0,0,0,0,0,93963.76169,0,78303.13474,46981.88085,16553282.69,297551.912,19716729.33,17962739.11,10727529.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621320]],1628705.203,27641006.56,0,5951038.241,7532761.562,0,4009120.499,21502040.8,52682349.06,954202000,833114032.4,58445459.77,22848854.72,1346813.918,0,2897215.986,0,187927.5234,0,783031.3474,5669146.956,9020521.123,21455058.92,1064922.633,14814953.09,17602544.69,0,0,0,65054244.35,0,234909.4042,0,0,31321.2539,4197048.022,360194.4198,344533.7929,39699689.32,935424908.3,742078808,185782017.5,1140312891,375855.0468,0,3445337.929,0,17289332.15,16036482,3335713.54,0,0,0,4572903.069,0,0,0,1221528.902,0,156606.2695,0,0,0,0,0,93963.76169,0,78303.13474,46981.88085,16553282.69,297551.912,19716729.33,17962739.11,10727529.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62133]],1843015.517,31278099.89,0,6734095.16,8523946.768,0,4536653.581,24331349.09,59614463.47,1079758995,942737879.7,66135902.99,25855381.15,1524032.062,0,3278441.065,0,212655.6366,0,886065.1526,6415111.705,10207470.56,24278185.18,1205048.608,16764352.69,19918744.63,0,0,0,73614292.88,0,265819.5458,0,0,35442.6061,4749309.218,407589.9702,389868.6671,44923503.24,1058511153,839723945.1,210227818.1,1290358960,425311.2732,0,3898686.671,0,19564318.57,18146614.32,3774637.55,0,0,0,5174620.491,0,0,0,1382261.638,0,177213.0305,0,0,0,0,0,106327.8183,0,88606.51526,53163.90916,18731417.33,336704.758,22311120.54,20326334.6,12139092.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621330]],1843015.517,31278099.89,0,6734095.16,8523946.768,0,4536653.581,24331349.09,59614463.47,1079758995,942737879.7,66135902.99,25855381.15,1524032.062,0,3278441.065,0,212655.6366,0,886065.1526,6415111.705,10207470.56,24278185.18,1205048.608,16764352.69,19918744.63,0,0,0,73614292.88,0,265819.5458,0,0,35442.6061,4749309.218,407589.9702,389868.6671,44923503.24,1058511153,839723945.1,210227818.1,1290358960,425311.2732,0,3898686.671,0,19564318.57,18146614.32,3774637.55,0,0,0,5174620.491,0,0,0,1382261.638,0,177213.0305,0,0,0,0,0,106327.8183,0,88606.51526,53163.90916,18731417.33,336704.758,22311120.54,20326334.6,12139092.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62134]],69084.18601,1172438.349,0,252422.9874,319514.3603,0,170053.381,912044.1096,2234607.709,40474033.21,35337889.69,2479059.444,969171.4173,57127.30767,0,122890.1386,0,7971.252232,0,33213.55097,240466.109,382620.1072,910051.2965,45170.42932,628400.3843,746640.6258,0,0,0,2759381.814,0,9964.06529,0,0,1328.542039,178024.6332,15278.23345,14613.96243,1683927.034,39677572.26,31476482.25,7880247.103,48368230,15942.50446,0,146139.6243,0,733355.2054,680213.5238,141489.7271,0,0,0,193967.1377,0,0,0,51813.13951,0,6642.710194,0,0,0,0,0,3985.626116,0,3321.355097,1992.813058,702134.4675,12621.14937,836317.2134,761918.8592,455025.6483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621340]],69084.18601,1172438.349,0,252422.9874,319514.3603,0,170053.381,912044.1096,2234607.709,40474033.21,35337889.69,2479059.444,969171.4173,57127.30767,0,122890.1386,0,7971.252232,0,33213.55097,240466.109,382620.1072,910051.2965,45170.42932,628400.3843,746640.6258,0,0,0,2759381.814,0,9964.06529,0,0,1328.542039,178024.6332,15278.23345,14613.96243,1683927.034,39677572.26,31476482.25,7880247.103,48368230,15942.50446,0,146139.6243,0,733355.2054,680213.5238,141489.7271,0,0,0,193967.1377,0,0,0,51813.13951,0,6642.710194,0,0,0,0,0,3985.626116,0,3321.355097,1992.813058,702134.4675,12621.14937,836317.2134,761918.8592,455025.6483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62139]],1199470.855,20356404.42,0,4382681.972,5547552.706,0,2952543.644,15835321.97,38798268.82,702728454,613552409.3,43042550.31,16827192.1,991870.1304,0,2133674.118,0,138400.4833,0,576668.6805,4175081.247,6643223.199,15800721.84,784269.4054,10910571.43,12963511.94,0,0,0,47909633.97,0,173000.6041,0,0,23066.74722,3090944.127,265267.593,253734.2194,29237102.1,688899939.1,546508908.5,136820411.1,839791066,276800.9666,0,2537342.194,0,12732844.46,11810174.58,2456608.579,0,0,0,3367745.094,0,0,0,899603.1415,0,115333.7361,0,0,0,0,0,69200.24166,0,57666.86805,34600.12083,12190775.9,219134.0986,14520517.37,13228779.53,7900360.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621391]],437379.7486,7422839.003,0,1598118.312,2022881.337,0,1076627.073,5774253.796,14147552.64,256245654.6,223728152.6,15695204.06,6135933.204,361679.4075,0,778031.2836,0,50466.89407,0,210278.7253,1522417.971,2422410.915,5761637.073,285979.0664,3978473.482,4727065.744,0,0,0,17469956.5,0,63083.61759,0,0,8411.149011,1127093.968,96728.21363,92522.63913,10661131.37,251203170.8,199281148,49890730.36,306224702.1,100933.7881,0,925226.3913,0,4642954.254,4306508.294,895787.3697,0,0,0,1228027.756,0,0,0,328034.8114,0,42055.74506,0,0,0,0,0,25233.44703,0,21027.87253,12616.72352,4445292.253,79905.91561,5294818.303,4823793.958,2880818.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621399]],762091.1068,12933565.42,0,2784563.659,3524671.369,0,1875916.571,10061068.17,24650716.18,446482799.4,389824256.7,27347346.25,10691258.89,630190.7229,0,1355642.834,0,87933.58924,0,366389.9552,2652663.275,4220812.284,10039084.77,498290.339,6932097.952,8236446.192,0,0,0,30439677.48,0,109916.9866,0,0,14655.59821,1963850.16,168539.3794,161211.5803,18575970.73,437696768.3,347227760.5,86929680.77,533566363.9,175867.1785,0,1612115.803,0,8089890.21,7503666.282,1560821.209,0,0,0,2139717.338,0,0,0,571568.3301,0,73277.99104,0,0,0,0,0,43966.79462,0,36638.99552,21983.39731,7745483.652,139228.183,9225699.071,8404985.572,5019542.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[6214]],4567092.341,77508826.74,0,16687452.78,21122802.08,0,11242073.45,60294401.77,147727871.5,2675701311,2336155561,163888352.1,64071035.82,3776634.051,0,8124154.644,0,526972.1932,0,2195717.471,15896994.49,25294665.27,60162658.72,2986175.761,41542974.56,49359728.76,0,0,0,182420207.5,0,658715.2414,0,0,87828.69886,11769045.65,1010030.037,966115.6874,111322875.8,2623048006,2080881448,520955927.3,3197579439,1053944.386,0,9661156.874,0,48481441.77,44968293.82,9353756.428,0,0,0,12822990.03,0,0,0,3425319.255,0,439143.4943,0,0,0,0,0,263486.0966,0,219571.7471,131743.0483,46417467.35,834372.6392,55288165.93,50369758.8,30081329.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62141]],1522364.114,25836275.58,0,5562484.261,7040934.025,0,3747357.818,20098133.92,49242623.83,891900436.9,778718520.3,54629450.69,21357011.94,1258878.017,0,2708051.548,0,175657.3977,0,731905.8238,5298998.164,8431555.09,20054219.57,995391.9204,13847658.19,16453242.92,0,0,0,60806735.84,0,219571.7471,0,0,29276.23295,3923015.216,336676.679,322038.5625,37107625.27,874349335.3,693627149.2,173651975.8,1065859813,351314.7954,0,3220385.625,0,16160480.59,14989431.27,3117918.809,0,0,0,4274330.011,0,0,0,1141773.085,0,146381.1648,0,0,0,0,0,87828.69886,0,73190.58238,43914.34943,15472489.12,278124.2131,18429388.64,16789919.6,10027109.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621410]],1522364.114,25836275.58,0,5562484.261,7040934.025,0,3747357.818,20098133.92,49242623.83,891900436.9,778718520.3,54629450.69,21357011.94,1258878.017,0,2708051.548,0,175657.3977,0,731905.8238,5298998.164,8431555.09,20054219.57,995391.9204,13847658.19,16453242.92,0,0,0,60806735.84,0,219571.7471,0,0,29276.23295,3923015.216,336676.679,322038.5625,37107625.27,874349335.3,693627149.2,173651975.8,1065859813,351314.7954,0,3220385.625,0,16160480.59,14989431.27,3117918.809,0,0,0,4274330.011,0,0,0,1141773.085,0,146381.1648,0,0,0,0,0,87828.69886,0,73190.58238,43914.34943,15472489.12,278124.2131,18429388.64,16789919.6,10027109.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62142]],1522364.114,25836275.58,0,5562484.261,7040934.025,0,3747357.818,20098133.92,49242623.83,891900436.9,778718520.3,54629450.69,21357011.94,1258878.017,0,2708051.548,0,175657.3977,0,731905.8238,5298998.164,8431555.09,20054219.57,995391.9204,13847658.19,16453242.92,0,0,0,60806735.84,0,219571.7471,0,0,29276.23295,3923015.216,336676.679,322038.5625,37107625.27,874349335.3,693627149.2,173651975.8,1065859813,351314.7954,0,3220385.625,0,16160480.59,14989431.27,3117918.809,0,0,0,4274330.011,0,0,0,1141773.085,0,146381.1648,0,0,0,0,0,87828.69886,0,73190.58238,43914.34943,15472489.12,278124.2131,18429388.64,16789919.6,10027109.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621420]],1522364.114,25836275.58,0,5562484.261,7040934.025,0,3747357.818,20098133.92,49242623.83,891900436.9,778718520.3,54629450.69,21357011.94,1258878.017,0,2708051.548,0,175657.3977,0,731905.8238,5298998.164,8431555.09,20054219.57,995391.9204,13847658.19,16453242.92,0,0,0,60806735.84,0,219571.7471,0,0,29276.23295,3923015.216,336676.679,322038.5625,37107625.27,874349335.3,693627149.2,173651975.8,1065859813,351314.7954,0,3220385.625,0,16160480.59,14989431.27,3117918.809,0,0,0,4274330.011,0,0,0,1141773.085,0,146381.1648,0,0,0,0,0,87828.69886,0,73190.58238,43914.34943,15472489.12,278124.2131,18429388.64,16789919.6,10027109.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62149]],1522364.114,25836275.58,0,5562484.261,7040934.025,0,3747357.818,20098133.92,49242623.83,891900436.9,778718520.3,54629450.69,21357011.94,1258878.017,0,2708051.548,0,175657.3977,0,731905.8238,5298998.164,8431555.09,20054219.57,995391.9204,13847658.19,16453242.92,0,0,0,60806735.84,0,219571.7471,0,0,29276.23295,3923015.216,336676.679,322038.5625,37107625.27,874349335.3,693627149.2,173651975.8,1065859813,351314.7954,0,3220385.625,0,16160480.59,14989431.27,3117918.809,0,0,0,4274330.011,0,0,0,1141773.085,0,146381.1648,0,0,0,0,0,87828.69886,0,73190.58238,43914.34943,15472489.12,278124.2131,18429388.64,16789919.6,10027109.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621491]],380591.0284,6459068.895,0,1390621.065,1760233.506,0,936839.4545,5024533.481,12310655.96,222975109.2,194679630.1,13657362.67,5339252.985,314719.5042,0,677012.887,0,43914.34943,0,182976.456,1324749.541,2107888.773,5013554.893,248847.9801,3461914.547,4113310.73,0,0,0,15201683.96,0,54892.93679,0,0,7319.058238,980753.8039,84169.16974,80509.64062,9276906.317,218587333.8,173406787.3,43412993.94,266464953.3,87828.69886,0,805096.4062,0,4040120.147,3747357.818,779479.7024,0,0,0,1068582.503,0,0,0,285443.2713,0,36595.29119,0,0,0,0,0,21957.17471,0,18297.6456,10978.58736,3868122.279,69531.05326,4607347.161,4197479.9,2506777.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621492]],380591.0284,6459068.895,0,1390621.065,1760233.506,0,936839.4545,5024533.481,12310655.96,222975109.2,194679630.1,13657362.67,5339252.985,314719.5042,0,677012.887,0,43914.34943,0,182976.456,1324749.541,2107888.773,5013554.893,248847.9801,3461914.547,4113310.73,0,0,0,15201683.96,0,54892.93679,0,0,7319.058238,980753.8039,84169.16974,80509.64062,9276906.317,218587333.8,173406787.3,43412993.94,266464953.3,87828.69886,0,805096.4062,0,4040120.147,3747357.818,779479.7024,0,0,0,1068582.503,0,0,0,285443.2713,0,36595.29119,0,0,0,0,0,21957.17471,0,18297.6456,10978.58736,3868122.279,69531.05326,4607347.161,4197479.9,2506777.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621493]],380591.0284,6459068.895,0,1390621.065,1760233.506,0,936839.4545,5024533.481,12310655.96,222975109.2,194679630.1,13657362.67,5339252.985,314719.5042,0,677012.887,0,43914.34943,0,182976.456,1324749.541,2107888.773,5013554.893,248847.9801,3461914.547,4113310.73,0,0,0,15201683.96,0,54892.93679,0,0,7319.058238,980753.8039,84169.16974,80509.64062,9276906.317,218587333.8,173406787.3,43412993.94,266464953.3,87828.69886,0,805096.4062,0,4040120.147,3747357.818,779479.7024,0,0,0,1068582.503,0,0,0,285443.2713,0,36595.29119,0,0,0,0,0,21957.17471,0,18297.6456,10978.58736,3868122.279,69531.05326,4607347.161,4197479.9,2506777.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621498]],380591.0284,6459068.895,0,1390621.065,1760233.506,0,936839.4545,5024533.481,12310655.96,222975109.2,194679630.1,13657362.67,5339252.985,314719.5042,0,677012.887,0,43914.34943,0,182976.456,1324749.541,2107888.773,5013554.893,248847.9801,3461914.547,4113310.73,0,0,0,15201683.96,0,54892.93679,0,0,7319.058238,980753.8039,84169.16974,80509.64062,9276906.317,218587333.8,173406787.3,43412993.94,266464953.3,87828.69886,0,805096.4062,0,4040120.147,3747357.818,779479.7024,0,0,0,1068582.503,0,0,0,285443.2713,0,36595.29119,0,0,0,0,0,21957.17471,0,18297.6456,10978.58736,3868122.279,69531.05326,4607347.161,4197479.9,2506777.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[6215]],3107932.76,52745205.01,0,11355908.16,14374189.01,0,7650296.025,41030689.23,100529671.2,1820830222,1589767375,111526971.7,43600710.55,2570021.321,0,5528534.236,0,358607.6261,0,1494198.442,10817996.72,17213166.06,40941037.32,2032109.882,28270234.53,33589580.98,0,0,0,124138006.6,0,448259.5327,0,0,59767.93769,8008903.651,687331.2835,657447.3146,75755861.02,1784999343,1416051864,354513522.4,2175971308,717215.2523,0,6574473.146,0,32991901.61,30601184.1,6365285.364,0,0,0,8726118.903,0,0,0,2330949.57,0,298839.6885,0,0,0,0,0,179303.8131,0,149419.8442,89651.90654,31587355.07,567795.4081,37623916.78,34276912.27,20470518.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62151]],3107932.76,52745205.01,0,11355908.16,14374189.01,0,7650296.025,41030689.23,100529671.2,1820830222,1589767375,111526971.7,43600710.55,2570021.321,0,5528534.236,0,358607.6261,0,1494198.442,10817996.72,17213166.06,40941037.32,2032109.882,28270234.53,33589580.98,0,0,0,124138006.6,0,448259.5327,0,0,59767.93769,8008903.651,687331.2835,657447.3146,75755861.02,1784999343,1416051864,354513522.4,2175971308,717215.2523,0,6574473.146,0,32991901.61,30601184.1,6365285.364,0,0,0,8726118.903,0,0,0,2330949.57,0,298839.6885,0,0,0,0,0,179303.8131,0,149419.8442,89651.90654,31587355.07,567795.4081,37623916.78,34276912.27,20470518.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621511]],1553966.38,26372602.51,0,5677954.081,7187094.507,0,3825148.012,20515344.61,50264835.6,910415110.9,794883687.3,55763485.87,21800355.27,1285010.66,0,2764267.118,0,179303.8131,0,747099.2211,5408998.361,8606583.028,20470518.66,1016054.941,14135117.26,16794790.49,0,0,0,62069003.29,0,224129.7663,0,0,29883.96885,4004451.825,343665.6417,328723.6573,37877930.51,892499671.6,708025931.9,177256761.2,1087985654,358607.6261,0,3287236.573,0,16495950.8,15300592.05,3182642.682,0,0,0,4363059.451,0,0,0,1165474.785,0,149419.8442,0,0,0,0,0,89651.90654,0,74709.92211,44825.95327,15793677.53,283897.704,18811958.39,17138456.13,10235259.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621512]],1553966.38,26372602.51,0,5677954.081,7187094.507,0,3825148.012,20515344.61,50264835.6,910415110.9,794883687.3,55763485.87,21800355.27,1285010.66,0,2764267.118,0,179303.8131,0,747099.2211,5408998.361,8606583.028,20470518.66,1016054.941,14135117.26,16794790.49,0,0,0,62069003.29,0,224129.7663,0,0,29883.96885,4004451.825,343665.6417,328723.6573,37877930.51,892499671.6,708025931.9,177256761.2,1087985654,358607.6261,0,3287236.573,0,16495950.8,15300592.05,3182642.682,0,0,0,4363059.451,0,0,0,1165474.785,0,149419.8442,0,0,0,0,0,89651.90654,0,74709.92211,44825.95327,15793677.53,283897.704,18811958.39,17138456.13,10235259.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[6216]],775344.3006,13158487.41,0,2832988.791,3585967.39,0,1908539.817,10236035.81,25079406.03,454247386.9,396603520.2,27822932.02,10877185.91,641150.0947,0,1379218.227,0,89462.80391,0,372761.683,2698794.585,4294214.588,10213670.11,506955.8888,7052651.042,8379682.633,0,0,0,30969040.62,0,111828.5049,0,0,14910.46732,1998002.621,171470.3742,164015.1405,18899017.33,445308561.7,353266247,88441436.9,542845383.7,178925.6078,0,1640151.405,0,8230577.96,7634159.267,1587964.769,0,0,0,2176928.229,0,0,0,581508.2254,0,74552.3366,0,0,0,0,0,44731.40196,0,37276.1683,22365.70098,7880181.978,141649.4395,9386139.177,8551153.007,5106835.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62161]],775344.3006,13158487.41,0,2832988.791,3585967.39,0,1908539.817,10236035.81,25079406.03,454247386.9,396603520.2,27822932.02,10877185.91,641150.0947,0,1379218.227,0,89462.80391,0,372761.683,2698794.585,4294214.588,10213670.11,506955.8888,7052651.042,8379682.633,0,0,0,30969040.62,0,111828.5049,0,0,14910.46732,1998002.621,171470.3742,164015.1405,18899017.33,445308561.7,353266247,88441436.9,542845383.7,178925.6078,0,1640151.405,0,8230577.96,7634159.267,1587964.769,0,0,0,2176928.229,0,0,0,581508.2254,0,74552.3366,0,0,0,0,0,44731.40196,0,37276.1683,22365.70098,7880181.978,141649.4395,9386139.177,8551153.007,5106835.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621610]],775344.3006,13158487.41,0,2832988.791,3585967.39,0,1908539.817,10236035.81,25079406.03,454247386.9,396603520.2,27822932.02,10877185.91,641150.0947,0,1379218.227,0,89462.80391,0,372761.683,2698794.585,4294214.588,10213670.11,506955.8888,7052651.042,8379682.633,0,0,0,30969040.62,0,111828.5049,0,0,14910.46732,1998002.621,171470.3742,164015.1405,18899017.33,445308561.7,353266247,88441436.9,542845383.7,178925.6078,0,1640151.405,0,8230577.96,7634159.267,1587964.769,0,0,0,2176928.229,0,0,0,581508.2254,0,74552.3366,0,0,0,0,0,44731.40196,0,37276.1683,22365.70098,7880181.978,141649.4395,9386139.177,8551153.007,5106835.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[6219]],189980.628,3224190.466,0,694159.987,878660.4046,0,467644.6228,2508109.637,6145142.622,111303073.7,97178744.71,6817381.767,2665209.003,157099.3655,0,337946.3095,0,21920.8417,0,91336.8404,661278.7245,1052200.401,2502629.427,124218.1029,1728093.02,2053252.172,0,0,0,7588264.7,0,27401.05212,0,0,3653.473616,489565.4645,42014.94658,40188.20977,4630777.808,109112816.3,86559923.64,21670578.75,133012013.9,43841.68339,0,401882.0977,0,2016717.436,1870578.491,389094.9401,0,0,0,533407.1479,0,0,0,142485.471,0,18267.36808,0,0,0,0,0,10960.42085,0,9133.68404,5480.210424,1930860.806,34707.99935,2299861.641,2095267.119,1251314.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[62191]],94990.31401,1612095.233,0,347079.9935,439330.2023,0,233822.3114,1254054.819,3072571.311,55651536.85,48589372.35,3408690.884,1332604.501,78549.68274,0,168973.1547,0,10960.42085,0,45668.4202,330639.3622,526100.2007,1251314.713,62109.05147,864046.5102,1026626.086,0,0,0,3794132.35,0,13700.52606,0,0,1826.736808,244782.7323,21007.47329,20094.10489,2315388.904,54556408.14,43279961.82,10835289.38,66506006.97,21920.8417,0,200941.0489,0,1008358.718,935289.2457,194547.47,0,0,0,266703.574,0,0,0,71242.73551,0,9133.68404,0,0,0,0,0,5480.210424,0,4566.84202,2740.105212,965430.403,17353.99968,1149930.821,1047633.559,625657.3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
[[621910]],94990.31401,1612095.233,0,347079.9935,439330.2023,0,233822.3114,1254054.819,3072571.311,55651536.85,48589372.35,3408690.884,1332604.501,78549.68274,0,168973.1547,0,10960.42085,0,45668.4202,330639.3622,526100.2007,1251314.713,62109.05147,864046.5102,1026626.086,0,0,0,3794132.35,0,13700.52606,0,0,1826.736808,244782.7323,21007.47329,20094.10489,2315388.904,54556408.14,43279961.82,10835289.38,66506006.97,21920.8417,0,200941.0489,0,1008358.718,935289.2457,194547.47,0,0,0,266703.574,0,0,0,71242.73551,0,9133.68404,0,0,0,0,0,5480.210424,0,4566.84202,2740.105212,965430.403,17353.99968,1149930.821,1047633.559,625657.3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
