NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[56221]],1811195.077,28777877.33,0,4427365.744,4829853.539,0,2414926.769,12678365.54,193797873.2,17306975.18,8854731.487,32199023.59,6439804.718,804975.5898,6439804.718,916263465,228210579.7,2414926.769,2414926.769,108671704.6,797328321.7,85327412.51,144090630.6,1091144412,35821413.74,23948023.8,-3.40E-08,2.26E-08,0,38638828.31,0,19118170.26,568715254.2,13885828.92,10665926.56,785253687.8,0,11672146.05,373508673.6,1937375001,0,0,-1.93E-08,-9.04E-08,2.26E-08,71441583.59,6842292.513,315550431.2,697511348.5,325411382.2,-2.26E-08,9.05E-08,1811195.077,-9.05E-08,0,0,0,7244780.308,-4.52E-08,0,5.65E-09,0,0,0,0,38638828.31,0,1336058235,8035870069,268861847,1271056456,19721901.95,25960462.77,20929365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562211]],452798.7692,7194469.333,0,1106841.436,1207463.385,0,603731.6923,3169591.385,48449468.31,4326743.795,2213682.872,8049755.898,1609951.18,201243.8974,1609951.18,229065866.3,57052644.92,603731.6923,603731.6923,27167926.15,199332080.4,21331853.13,36022657.64,272786103,8955353.436,5987005.949,-8.51E-09,5.65E-09,0,9659707.077,0,4779542.564,142178813.5,3471457.231,2666481.641,196313422,0,2918036.513,93377168.41,484343750.2,0,0,-4.82E-09,-2.26E-08,5.65E-09,17860395.9,1710573.128,78887607.8,174377837.1,81352845.54,-5.65E-09,2.26E-08,452798.7692,-2.26E-08,0,0,0,1811195.077,-1.13E-08,0,1.41E-09,0,0,0,0,9659707.077,0,334014558.8,2008967517,67215461.74,317764114.1,4930475.487,6490115.692,5232341.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562212]],452798.7692,7194469.333,0,1106841.436,1207463.385,0,603731.6923,3169591.385,48449468.31,4326743.795,2213682.872,8049755.898,1609951.18,201243.8974,1609951.18,229065866.3,57052644.92,603731.6923,603731.6923,27167926.15,199332080.4,21331853.13,36022657.64,272786103,8955353.436,5987005.949,-8.51E-09,5.65E-09,0,9659707.077,0,4779542.564,142178813.5,3471457.231,2666481.641,196313422,0,2918036.513,93377168.41,484343750.2,0,0,-4.82E-09,-2.26E-08,5.65E-09,17860395.9,1710573.128,78887607.8,174377837.1,81352845.54,-5.65E-09,2.26E-08,452798.7692,-2.26E-08,0,0,0,1811195.077,-1.13E-08,0,1.41E-09,0,0,0,0,9659707.077,0,334014558.8,2008967517,67215461.74,317764114.1,4930475.487,6490115.692,5232341.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562213]],452798.7692,7194469.333,0,1106841.436,1207463.385,0,603731.6923,3169591.385,48449468.31,4326743.795,2213682.872,8049755.898,1609951.18,201243.8974,1609951.18,229065866.3,57052644.92,603731.6923,603731.6923,27167926.15,199332080.4,21331853.13,36022657.64,272786103,8955353.436,5987005.949,-8.51E-09,5.65E-09,0,9659707.077,0,4779542.564,142178813.5,3471457.231,2666481.641,196313422,0,2918036.513,93377168.41,484343750.2,0,0,-4.82E-09,-2.26E-08,5.65E-09,17860395.9,1710573.128,78887607.8,174377837.1,81352845.54,-5.65E-09,2.26E-08,452798.7692,-2.26E-08,0,0,0,1811195.077,-1.13E-08,0,1.41E-09,0,0,0,0,9659707.077,0,334014558.8,2008967517,67215461.74,317764114.1,4930475.487,6490115.692,5232341.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562219]],452798.7692,7194469.333,0,1106841.436,1207463.385,0,603731.6923,3169591.385,48449468.31,4326743.795,2213682.872,8049755.898,1609951.18,201243.8974,1609951.18,229065866.3,57052644.92,603731.6923,603731.6923,27167926.15,199332080.4,21331853.13,36022657.64,272786103,8955353.436,5987005.949,-8.51E-09,5.65E-09,0,9659707.077,0,4779542.564,142178813.5,3471457.231,2666481.641,196313422,0,2918036.513,93377168.41,484343750.2,0,0,-4.82E-09,-2.26E-08,5.65E-09,17860395.9,1710573.128,78887607.8,174377837.1,81352845.54,-5.65E-09,2.26E-08,452798.7692,-2.26E-08,0,0,0,1811195.077,-1.13E-08,0,1.41E-09,0,0,0,0,9659707.077,0,334014558.8,2008967517,67215461.74,317764114.1,4930475.487,6490115.692,5232341.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[5629]],1811195.077,28777877.33,0,4427365.744,4829853.539,0,2414926.769,12678365.54,193797873.2,17306975.18,8854731.487,32199023.59,6439804.718,804975.5898,6439804.718,916263465,228210579.7,2414926.769,2414926.769,108671704.6,797328321.7,85327412.51,144090630.6,1091144412,35821413.74,23948023.8,-3.40E-08,2.26E-08,0,38638828.31,0,19118170.26,568715254.2,13885828.92,10665926.56,785253687.8,0,11672146.05,373508673.6,1937375001,0,0,-1.93E-08,-9.04E-08,2.26E-08,71441583.59,6842292.513,315550431.2,697511348.5,325411382.2,-2.26E-08,9.05E-08,1811195.077,-9.05E-08,0,0,0,7244780.308,-4.52E-08,0,5.65E-09,0,0,0,0,38638828.31,0,1336058235,8035870069,268861847,1271056456,19721901.95,25960462.77,20929365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[56291]],603731.6923,9592625.778,0,1475788.581,1609951.18,0,804975.5898,4226121.846,64599291.08,5768991.727,2951577.162,10733007.86,2146601.573,268325.1966,2146601.573,305421155,76070193.23,804975.5898,804975.5898,36223901.54,265776107.2,28442470.84,48030210.19,363714804,11940471.25,7982674.598,-1.13E-08,7.54E-09,0,12879609.44,0,6372723.419,189571751.4,4628609.641,3555308.855,261751229.3,0,3890715.35,124502891.2,645791666.9,0,0,-6.43E-09,-3.01E-08,7.53E-09,23813861.2,2280764.171,105183477.1,232503782.8,108470460.7,-7.54E-09,3.02E-08,603731.6923,-3.02E-08,0,0,0,2414926.769,-1.51E-08,0,1.88E-09,0,0,0,0,12879609.44,0,445352745,2678623356,89620615.66,423685485.4,6573967.316,8653487.59,6976455.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562910]],603731.6923,9592625.778,0,1475788.581,1609951.18,0,804975.5898,4226121.846,64599291.08,5768991.727,2951577.162,10733007.86,2146601.573,268325.1966,2146601.573,305421155,76070193.23,804975.5898,804975.5898,36223901.54,265776107.2,28442470.84,48030210.19,363714804,11940471.25,7982674.598,-1.13E-08,7.54E-09,0,12879609.44,0,6372723.419,189571751.4,4628609.641,3555308.855,261751229.3,0,3890715.35,124502891.2,645791666.9,0,0,-6.43E-09,-3.01E-08,7.53E-09,23813861.2,2280764.171,105183477.1,232503782.8,108470460.7,-7.54E-09,3.02E-08,603731.6923,-3.02E-08,0,0,0,2414926.769,-1.51E-08,0,1.88E-09,0,0,0,0,12879609.44,0,445352745,2678623356,89620615.66,423685485.4,6573967.316,8653487.59,6976455.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[56292]],603731.6923,9592625.778,0,1475788.581,1609951.18,0,804975.5898,4226121.846,64599291.08,5768991.727,2951577.162,10733007.86,2146601.573,268325.1966,2146601.573,305421155,76070193.23,804975.5898,804975.5898,36223901.54,265776107.2,28442470.84,48030210.19,363714804,11940471.25,7982674.598,-1.13E-08,7.54E-09,0,12879609.44,0,6372723.419,189571751.4,4628609.641,3555308.855,261751229.3,0,3890715.35,124502891.2,645791666.9,0,0,-6.43E-09,-3.01E-08,7.53E-09,23813861.2,2280764.171,105183477.1,232503782.8,108470460.7,-7.54E-09,3.02E-08,603731.6923,-3.02E-08,0,0,0,2414926.769,-1.51E-08,0,1.88E-09,0,0,0,0,12879609.44,0,445352745,2678623356,89620615.66,423685485.4,6573967.316,8653487.59,6976455.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562920]],603731.6923,9592625.778,0,1475788.581,1609951.18,0,804975.5898,4226121.846,64599291.08,5768991.727,2951577.162,10733007.86,2146601.573,268325.1966,2146601.573,305421155,76070193.23,804975.5898,804975.5898,36223901.54,265776107.2,28442470.84,48030210.19,363714804,11940471.25,7982674.598,-1.13E-08,7.54E-09,0,12879609.44,0,6372723.419,189571751.4,4628609.641,3555308.855,261751229.3,0,3890715.35,124502891.2,645791666.9,0,0,-6.43E-09,-3.01E-08,7.53E-09,23813861.2,2280764.171,105183477.1,232503782.8,108470460.7,-7.54E-09,3.02E-08,603731.6923,-3.02E-08,0,0,0,2414926.769,-1.51E-08,0,1.88E-09,0,0,0,0,12879609.44,0,445352745,2678623356,89620615.66,423685485.4,6573967.316,8653487.59,6976455.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[56299]],603731.6923,9592625.778,0,1475788.581,1609951.18,0,804975.5898,4226121.846,64599291.08,5768991.727,2951577.162,10733007.86,2146601.573,268325.1966,2146601.573,305421155,76070193.23,804975.5898,804975.5898,36223901.54,265776107.2,28442470.84,48030210.19,363714804,11940471.25,7982674.598,-1.13E-08,7.54E-09,0,12879609.44,0,6372723.419,189571751.4,4628609.641,3555308.855,261751229.3,0,3890715.35,124502891.2,645791666.9,0,0,-6.43E-09,-3.01E-08,7.53E-09,23813861.2,2280764.171,105183477.1,232503782.8,108470460.7,-7.54E-09,3.02E-08,603731.6923,-3.02E-08,0,0,0,2414926.769,-1.51E-08,0,1.88E-09,0,0,0,0,12879609.44,0,445352745,2678623356,89620615.66,423685485.4,6573967.316,8653487.59,6976455.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562991]],301865.8462,4796312.889,0,737894.2906,804975.5898,0,402487.7949,2113060.923,32299645.54,2884495.863,1475788.581,5366503.932,1073300.786,134162.5983,1073300.786,152710577.5,38035096.62,402487.7949,402487.7949,18111950.77,132888053.6,14221235.42,24015105.09,181857402,5970235.624,3991337.299,-5.67E-09,3.77E-09,0,6439804.718,0,3186361.709,94785875.69,2314304.821,1777654.427,130875614.6,0,1945357.675,62251445.61,322895833.4,0,0,-3.21E-09,-1.51E-08,3.77E-09,11906930.6,1140382.085,52591738.53,116251891.4,54235230.36,-3.77E-09,1.51E-08,301865.8462,-1.51E-08,0,0,0,1207463.385,-7.54E-09,0,9.42E-10,0,0,0,0,6439804.718,0,222676372.5,1339311678,44810307.83,211842742.7,3286983.658,4326743.795,3488227.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562998]],301865.8462,4796312.889,0,737894.2906,804975.5898,0,402487.7949,2113060.923,32299645.54,2884495.863,1475788.581,5366503.932,1073300.786,134162.5983,1073300.786,152710577.5,38035096.62,402487.7949,402487.7949,18111950.77,132888053.6,14221235.42,24015105.09,181857402,5970235.624,3991337.299,-5.67E-09,3.77E-09,0,6439804.718,0,3186361.709,94785875.69,2314304.821,1777654.427,130875614.6,0,1945357.675,62251445.61,322895833.4,0,0,-3.21E-09,-1.51E-08,3.77E-09,11906930.6,1140382.085,52591738.53,116251891.4,54235230.36,-3.77E-09,1.51E-08,301865.8462,-1.51E-08,0,0,0,1207463.385,-7.54E-09,0,9.42E-10,0,0,0,0,6439804.718,0,222676372.5,1339311678,44810307.83,211842742.7,3286983.658,4326743.795,3488227.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61]],47825589.39,1040324949,0,132112271.7,165732240.5,0,53981358.32,213557829.9,2451416597,1821160562,3397037409,4009773178,168099843.9,80024996.11,0,103701030.5,6155768.932,3788165.496,3314644.809,63451772.06,393495690.9,203613895.4,411489477,32199406.72,256174691.7,209296143.7,8523372.367,1.47E-08,0,2645560079,0,48299110.08,39775737.71,473520.687,947041.3741,428536221.8,21781951.6,103701030.5,5469637456,9558962109,196511085.1,11364496.49,824399516.1,16573224.05,48772630.77,14679141.3,0,457420983.7,1.18E-07,476835331.9,-1.47E-08,1894082.748,947041.3741,64398813.44,0,0,427589180.4,2.00463E+11,601844793.2,4082695364,3.68E-09,0,0,0,0,19414348.17,240548509,110330320.1,40249258.4,0,449371132,483938142.2,2609098986,3251666558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611]],47825589.39,1040324949,0,132112271.7,165732240.5,0,53981358.32,213557829.9,2451416597,1821160562,3397037409,4009773178,168099843.9,80024996.11,0,103701030.5,6155768.932,3788165.496,3314644.809,63451772.06,393495690.9,203613895.4,411489477,32199406.72,256174691.7,209296143.7,8523372.367,1.47E-08,0,2645560079,0,48299110.08,39775737.71,473520.687,947041.3741,428536221.8,21781951.6,103701030.5,5469637456,9558962109,196511085.1,11364496.49,824399516.1,16573224.05,48772630.77,14679141.3,0,457420983.7,1.18E-07,476835331.9,-1.47E-08,1894082.748,947041.3741,64398813.44,0,0,427589180.4,2.00463E+11,601844793.2,4082695364,3.68E-09,0,0,0,0,19414348.17,240548509,110330320.1,40249258.4,0,449371132,483938142.2,2609098986,3251666558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6111]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61111]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611110]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6112]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61121]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611210]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6113]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61131]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611310]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6114]],6832227.056,148617849.9,0,18873181.67,23676034.35,0,7711622.618,30508261.41,350202371,260165794.6,485291058.4,572824739.7,24014263.41,11432142.3,0,14814432.92,879395.5617,541166.4995,473520.687,9064538.866,56213670.13,29087699.35,58784211.01,4599915.246,36596384.53,29899449.1,1217624.624,2.10E-09,0,377937154.1,0,6899872.868,5682248.245,67645.81244,135291.6249,61219460.25,3111707.372,14814432.92,781376779.4,1365566016,28073012.16,1623499.498,117771359.4,2367603.435,6967518.681,2097020.185,0,65345854.81,1.68E-08,68119333.12,-2.10E-09,270583.2497,135291.6249,9199830.491,0,0,61084168.63,28637516465,85977827.61,583242194.8,5.25E-10,0,0,0,0,2773478.31,34364072.72,15761474.3,5749894.057,0,64195876,69134020.31,372728426.5,464523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61141]],2277409.019,49539283.31,0,6291060.556,7892011.451,0,2570540.873,10169420.47,116734123.7,86721931.54,161763686.1,190941579.9,8004754.471,3810714.101,0,4938144.308,293131.8539,180388.8332,157840.229,3021512.955,18737890.04,9695899.782,19594737,1533305.082,12198794.84,9966483.032,405874.8746,7.00E-10,0,125979051.4,0,2299957.623,1894082.748,22548.60415,45097.20829,20406486.75,1037235.791,4938144.308,260458926.5,455188671.9,9357670.72,541166.4995,39257119.82,789201.1451,2322506.227,699006.7285,0,21781951.6,5.60E-09,22706444.37,-7.00E-10,90194.41658,45097.20829,3066610.164,0,0,20361389.54,9545838822,28659275.87,194414064.9,1.75E-10,0,0,0,0,924492.7699,11454690.91,5253824.766,1916631.352,0,21398625.33,23044673.44,124242808.8,154841264.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611410]],2277409.019,49539283.31,0,6291060.556,7892011.451,0,2570540.873,10169420.47,116734123.7,86721931.54,161763686.1,190941579.9,8004754.471,3810714.101,0,4938144.308,293131.8539,180388.8332,157840.229,3021512.955,18737890.04,9695899.782,19594737,1533305.082,12198794.84,9966483.032,405874.8746,7.00E-10,0,125979051.4,0,2299957.623,1894082.748,22548.60415,45097.20829,20406486.75,1037235.791,4938144.308,260458926.5,455188671.9,9357670.72,541166.4995,39257119.82,789201.1451,2322506.227,699006.7285,0,21781951.6,5.60E-09,22706444.37,-7.00E-10,90194.41658,45097.20829,3066610.164,0,0,20361389.54,9545838822,28659275.87,194414064.9,1.75E-10,0,0,0,0,924492.7699,11454690.91,5253824.766,1916631.352,0,21398625.33,23044673.44,124242808.8,154841264.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61142]],2277409.019,49539283.31,0,6291060.556,7892011.451,0,2570540.873,10169420.47,116734123.7,86721931.54,161763686.1,190941579.9,8004754.471,3810714.101,0,4938144.308,293131.8539,180388.8332,157840.229,3021512.955,18737890.04,9695899.782,19594737,1533305.082,12198794.84,9966483.032,405874.8746,7.00E-10,0,125979051.4,0,2299957.623,1894082.748,22548.60415,45097.20829,20406486.75,1037235.791,4938144.308,260458926.5,455188671.9,9357670.72,541166.4995,39257119.82,789201.1451,2322506.227,699006.7285,0,21781951.6,5.60E-09,22706444.37,-7.00E-10,90194.41658,45097.20829,3066610.164,0,0,20361389.54,9545838822,28659275.87,194414064.9,1.75E-10,0,0,0,0,924492.7699,11454690.91,5253824.766,1916631.352,0,21398625.33,23044673.44,124242808.8,154841264.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611420]],2277409.019,49539283.31,0,6291060.556,7892011.451,0,2570540.873,10169420.47,116734123.7,86721931.54,161763686.1,190941579.9,8004754.471,3810714.101,0,4938144.308,293131.8539,180388.8332,157840.229,3021512.955,18737890.04,9695899.782,19594737,1533305.082,12198794.84,9966483.032,405874.8746,7.00E-10,0,125979051.4,0,2299957.623,1894082.748,22548.60415,45097.20829,20406486.75,1037235.791,4938144.308,260458926.5,455188671.9,9357670.72,541166.4995,39257119.82,789201.1451,2322506.227,699006.7285,0,21781951.6,5.60E-09,22706444.37,-7.00E-10,90194.41658,45097.20829,3066610.164,0,0,20361389.54,9545838822,28659275.87,194414064.9,1.75E-10,0,0,0,0,924492.7699,11454690.91,5253824.766,1916631.352,0,21398625.33,23044673.44,124242808.8,154841264.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61143]],2277409.019,49539283.31,0,6291060.556,7892011.451,0,2570540.873,10169420.47,116734123.7,86721931.54,161763686.1,190941579.9,8004754.471,3810714.101,0,4938144.308,293131.8539,180388.8332,157840.229,3021512.955,18737890.04,9695899.782,19594737,1533305.082,12198794.84,9966483.032,405874.8746,7.00E-10,0,125979051.4,0,2299957.623,1894082.748,22548.60415,45097.20829,20406486.75,1037235.791,4938144.308,260458926.5,455188671.9,9357670.72,541166.4995,39257119.82,789201.1451,2322506.227,699006.7285,0,21781951.6,5.60E-09,22706444.37,-7.00E-10,90194.41658,45097.20829,3066610.164,0,0,20361389.54,9545838822,28659275.87,194414064.9,1.75E-10,0,0,0,0,924492.7699,11454690.91,5253824.766,1916631.352,0,21398625.33,23044673.44,124242808.8,154841264.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
